week,factor,priority,budget,policy,allocated,shortfall,leftover,loss,coverage,unused,expected_loss
2011-11-28,1.0,0.8,13883,hindsight,13877,0,0,0.0,1.0,6,3912.369230769231
2011-11-28,1.0,0.95,13883,scenario,13883,3218,3224,3218.3,0.7681054983065504,0,2657.9596153846155
2011-11-28,1.0,0.95,13883,mean,13883,2563,2569,2563.3,0.8153059018519853,0,3059.0365384615384
2011-11-28,1.0,0.95,13883,seasonal,13883,5215,5221,5215.3,0.6241983137565756,0,4012.9596153846155
2011-11-28,1.0,0.95,13883,equal,13883,5749,5755,5749.3,0.5857173740722058,0,3921.0365384615384
2011-11-28,1.0,0.95,13883,hindsight,13877,0,0,0.0,1.0,6,3467.3134615384615
2011-11-28,1.25,0.5,17353,scenario,7370,7158,651,3904.5,0.48418246018591915,9983,3019.2115384615386
2011-11-28,1.25,0.5,17353,mean,13885,2562,2570,2566.0,0.8153779635367875,3468,4397.673076923077
2011-11-28,1.25,0.5,17353,seasonal,17038,4612,7773,6192.5,0.6676515096922966,315,6318.826923076923
2011-11-28,1.25,0.5,17353,equal,13885,5748,5756,5752.0,0.585789435757008,3468,5259.326923076923
2011-11-28,1.25,0.5,17353,hindsight,13877,0,0,0.0,1.0,3476,4802.4807692307695
2011-11-28,1.25,0.8,17353,scenario,14539,3022,3684,3154.4,0.7822295885277798,2814,3083.730769230769
2011-11-28,1.25,0.8,17353,mean,13885,2562,2570,2563.6,0.8153779635367875,3468,3505.1615384615384
2011-11-28,1.25,0.8,17353,seasonal,17038,4612,7773,5244.2,0.6676515096922966,315,4480.415384615385
2011-11-28,1.25,0.8,17353,equal,13885,5748,5756,5749.6,0.585789435757008,3468,4366.815384615385
2011-11-28,1.25,0.8,17353,hindsight,13877,0,0,0.0,1.0,3476,3912.369230769231
2011-11-28,1.25,0.95,17353,scenario,17353,2150,5626,2323.8,0.84506737767529,0,2182.075
2011-11-28,1.25,0.95,17353,mean,13885,2562,2570,2562.4,0.8153779635367875,3468,3058.9057692307692
2011-11-28,1.25,0.95,17353,seasonal,17038,4612,7773,4770.05,0.6676515096922966,315,3561.2096153846155
2011-11-28,1.25,0.95,17353,equal,13885,5748,5756,5748.4,0.585789435757008,3468,3920.5596153846154
2011-11-28,1.25,0.95,17353,hindsight,13877,0,0,0.0,1.0,3476,3467.3134615384615
