variant,date,budget,touch_limit,policy,residual,forecast_residual_num,forecast_residual,worst_station_residual,moves,touched,unused_budget,net_flow_bound,feasible
duration_unrestricted,2026-03-06,50,20,greedy,4411,215980,3599.6666666666665,38,50,3,0,199,True
duration_unrestricted,2026-03-06,50,20,optimized,4411,215980,3599.6666666666665,38,50,3,0,199,True
duration_unrestricted,2026-03-06,50,20,oracle,4411,216900,3615.0,38,50,2,0,199,True
duration_unrestricted,2026-03-06,50,40,no_action,4511,221980,3699.6666666666665,84,0,0,50,199,True
duration_unrestricted,2026-03-06,50,40,greedy,4411,215980,3599.6666666666665,38,50,3,0,199,True
duration_unrestricted,2026-03-06,50,40,optimized,4411,215980,3599.6666666666665,38,50,3,0,199,True
duration_unrestricted,2026-03-06,50,40,oracle,4411,216900,3615.0,38,50,2,0,199,True
duration_unrestricted,2026-03-06,100,0,no_action,4511,221980,3699.6666666666665,84,0,0,100,199,True
duration_unrestricted,2026-03-06,100,0,greedy,4511,221980,3699.6666666666665,84,0,0,100,199,True
duration_unrestricted,2026-03-06,100,0,optimized,4511,221980,3699.6666666666665,84,0,0,100,199,True
duration_unrestricted,2026-03-06,100,0,oracle,4511,221980,3699.6666666666665,84,0,0,100,199,True
duration_unrestricted,2026-03-06,100,1,no_action,4511,221980,3699.6666666666665,84,0,0,100,199,True
duration_unrestricted,2026-03-06,100,1,greedy,4511,221980,3699.6666666666665,84,0,0,100,199,True
duration_unrestricted,2026-03-06,100,1,optimized,4511,221980,3699.6666666666665,84,0,0,100,199,True
duration_unrestricted,2026-03-06,100,1,oracle,4511,221980,3699.6666666666665,84,0,0,100,199,True
duration_unrestricted,2026-03-06,100,2,no_action,4511,221980,3699.6666666666665,84,0,0,100,199,True
duration_unrestricted,2026-03-06,100,2,greedy,4425,216900,3615.0,41,43,2,57,199,True
duration_unrestricted,2026-03-06,100,2,optimized,4425,216900,3615.0,41,43,2,57,199,True
duration_unrestricted,2026-03-06,100,2,oracle,4405,216900,3615.0,38,53,2,47,199,True
duration_unrestricted,2026-03-06,100,5,no_action,4511,221980,3699.6666666666665,84,0,0,100,199,True
duration_unrestricted,2026-03-06,100,5,greedy,4337,209980,3499.6666666666665,38,100,5,0,199,True
duration_unrestricted,2026-03-06,100,5,optimized,4337,209980,3499.6666666666665,38,100,5,0,199,True
duration_unrestricted,2026-03-06,100,5,oracle,4311,212700,3545.0,30,100,5,0,199,True
duration_unrestricted,2026-03-06,100,10,no_action,4511,221980,3699.6666666666665,84,0,0,100,199,True
duration_unrestricted,2026-03-06,100,10,greedy,4337,209980,3499.6666666666665,38,100,5,0,199,True
duration_unrestricted,2026-03-06,100,10,optimized,4337,209980,3499.6666666666665,38,100,5,0,199,True
duration_unrestricted,2026-03-06,100,10,oracle,4311,212700,3545.0,30,100,5,0,199,True
duration_unrestricted,2026-03-06,100,20,no_action,4511,221980,3699.6666666666665,84,0,0,100,199,True
duration_unrestricted,2026-03-06,100,20,greedy,4337,209980,3499.6666666666665,38,100,5,0,199,True
duration_unrestricted,2026-03-06,100,20,optimized,4337,209980,3499.6666666666665,38,100,5,0,199,True
duration_unrestricted,2026-03-06,100,20,oracle,4311,212700,3545.0,30,100,5,0,199,True
duration_unrestricted,2026-03-06,100,40,no_action,4511,221980,3699.6666666666665,84,0,0,100,199,True
duration_unrestricted,2026-03-06,100,40,greedy,4337,209980,3499.6666666666665,38,100,5,0,199,True
duration_unrestricted,2026-03-06,100,40,optimized,4337,209980,3499.6666666666665,38,100,5,0,199,True
duration_unrestricted,2026-03-06,100,40,oracle,4311,212700,3545.0,30,100,5,0,199,True
duration_unrestricted,2026-03-06,200,0,no_action,4511,221980,3699.6666666666665,84,0,0,200,199,True
duration_unrestricted,2026-03-06,200,0,greedy,4511,221980,3699.6666666666665,84,0,0,200,199,True
duration_unrestricted,2026-03-06,200,0,optimized,4511,221980,3699.6666666666665,84,0,0,200,199,True
duration_unrestricted,2026-03-06,200,0,oracle,4511,221980,3699.6666666666665,84,0,0,200,199,True
duration_unrestricted,2026-03-06,200,1,no_action,4511,221980,3699.6666666666665,84,0,0,200,199,True
duration_unrestricted,2026-03-06,200,1,greedy,4511,221980,3699.6666666666665,84,0,0,200,199,True
duration_unrestricted,2026-03-06,200,1,optimized,4511,221980,3699.6666666666665,84,0,0,200,199,True
duration_unrestricted,2026-03-06,200,1,oracle,4511,221980,3699.6666666666665,84,0,0,200,199,True
duration_unrestricted,2026-03-06,200,2,no_action,4511,221980,3699.6666666666665,84,0,0,200,199,True
duration_unrestricted,2026-03-06,200,2,greedy,4425,216900,3615.0,41,43,2,157,199,True
duration_unrestricted,2026-03-06,200,2,optimized,4425,216900,3615.0,41,43,2,157,199,True
duration_unrestricted,2026-03-06,200,2,oracle,4405,216900,3615.0,38,53,2,147,199,True
duration_unrestricted,2026-03-06,200,5,no_action,4511,221980,3699.6666666666665,84,0,0,200,199,True
duration_unrestricted,2026-03-06,200,5,greedy,4335,208860,3481.0,38,110,5,90,199,True
duration_unrestricted,2026-03-06,200,5,optimized,4335,208860,3481.0,38,110,5,90,199,True
duration_unrestricted,2026-03-06,200,5,oracle,4285,212060,3534.3333333333335,30,113,5,87,199,True
duration_unrestricted,2026-03-06,200,10,no_action,4511,221980,3699.6666666666665,84,0,0,200,199,True
duration_unrestricted,2026-03-06,200,10,greedy,4235,202940,3382.3333333333335,38,161,10,39,199,True
duration_unrestricted,2026-03-06,200,10,optimized,4235,202940,3382.3333333333335,38,161,10,39,199,True
duration_unrestricted,2026-03-06,200,10,oracle,4147,209840,3497.3333333333335,28,182,10,18,199,True
duration_unrestricted,2026-03-06,200,20,no_action,4511,221980,3699.6666666666665,84,0,0,200,199,True
duration_unrestricted,2026-03-06,200,20,greedy,4163,197980,3299.6666666666665,30,200,16,0,199,True
duration_unrestricted,2026-03-06,200,20,optimized,4163,197980,3299.6666666666665,30,200,16,0,199,True
duration_unrestricted,2026-03-06,200,20,oracle,4111,208120,3468.6666666666665,28,200,12,0,199,True
duration_unrestricted,2026-03-06,200,40,no_action,4511,221980,3699.6666666666665,84,0,0,200,199,True
duration_unrestricted,2026-03-06,200,40,greedy,4163,197980,3299.6666666666665,30,200,16,0,199,True
duration_unrestricted,2026-03-06,200,40,optimized,4163,197980,3299.6666666666665,30,200,16,0,199,True
duration_unrestricted,2026-03-06,200,40,oracle,4111,208120,3468.6666666666665,28,200,12,0,199,True
duration_unrestricted,2026-03-06,400,0,no_action,4511,221980,3699.6666666666665,84,0,0,400,199,True
duration_unrestricted,2026-03-06,400,0,greedy,4511,221980,3699.6666666666665,84,0,0,400,199,True
duration_unrestricted,2026-03-06,400,0,optimized,4511,221980,3699.6666666666665,84,0,0,400,199,True
duration_unrestricted,2026-03-06,400,0,oracle,4511,221980,3699.6666666666665,84,0,0,400,199,True
duration_unrestricted,2026-03-06,400,1,no_action,4511,221980,3699.6666666666665,84,0,0,400,199,True
duration_unrestricted,2026-03-06,400,1,greedy,4511,221980,3699.6666666666665,84,0,0,400,199,True
duration_unrestricted,2026-03-06,400,1,optimized,4511,221980,3699.6666666666665,84,0,0,400,199,True
duration_unrestricted,2026-03-06,400,1,oracle,4511,221980,3699.6666666666665,84,0,0,400,199,True
duration_unrestricted,2026-03-06,400,2,no_action,4511,221980,3699.6666666666665,84,0,0,400,199,True
duration_unrestricted,2026-03-06,400,2,greedy,4425,216900,3615.0,41,43,2,357,199,True
duration_unrestricted,2026-03-06,400,2,optimized,4425,216900,3615.0,41,43,2,357,199,True
duration_unrestricted,2026-03-06,400,2,oracle,4405,216900,3615.0,38,53,2,347,199,True
duration_unrestricted,2026-03-06,400,5,no_action,4511,221980,3699.6666666666665,84,0,0,400,199,True
duration_unrestricted,2026-03-06,400,5,greedy,4335,208860,3481.0,38,110,5,290,199,True
duration_unrestricted,2026-03-06,400,5,optimized,4335,208860,3481.0,38,110,5,290,199,True
duration_unrestricted,2026-03-06,400,5,oracle,4285,212060,3534.3333333333335,30,113,5,287,199,True
duration_unrestricted,2026-03-06,400,10,no_action,4511,221980,3699.6666666666665,84,0,0,400,199,True
duration_unrestricted,2026-03-06,400,10,greedy,4235,202940,3382.3333333333335,38,161,10,239,199,True
duration_unrestricted,2026-03-06,400,10,optimized,4235,202940,3382.3333333333335,38,161,10,239,199,True
duration_unrestricted,2026-03-06,400,10,oracle,4147,209840,3497.3333333333335,28,182,10,218,199,True
duration_unrestricted,2026-03-06,400,20,no_action,4511,221980,3699.6666666666665,84,0,0,400,199,True
duration_unrestricted,2026-03-06,400,20,greedy,4087,193240,3220.6666666666665,30,242,20,158,199,True
duration_unrestricted,2026-03-06,400,20,optimized,4087,193240,3220.6666666666665,30,242,20,158,199,True
duration_unrestricted,2026-03-06,400,20,oracle,3945,202340,3372.3333333333335,25,283,20,117,199,True
duration_unrestricted,2026-03-06,400,40,no_action,4511,221980,3699.6666666666665,84,0,0,400,199,True
duration_unrestricted,2026-03-06,400,40,greedy,3861,177600,2960.0,23,376,40,24,199,True
duration_unrestricted,2026-03-06,400,40,optimized,3863,177600,2960.0,23,376,40,24,199,True
duration_unrestricted,2026-03-06,400,40,oracle,3711,195840,3264.0,20,400,34,0,199,True
duration_unrestricted,2026-03-07,0,0,no_action,1429,61870,1031.1666666666667,11,0,0,0,205,True
duration_unrestricted,2026-03-07,0,0,greedy,1429,61870,1031.1666666666667,11,0,0,0,205,True
duration_unrestricted,2026-03-07,0,0,optimized,1429,61870,1031.1666666666667,11,0,0,0,205,True
duration_unrestricted,2026-03-07,0,0,oracle,1429,61870,1031.1666666666667,11,0,0,0,205,True
duration_unrestricted,2026-03-07,0,1,no_action,1429,61870,1031.1666666666667,11,0,0,0,205,True
duration_unrestricted,2026-03-07,0,1,greedy,1429,61870,1031.1666666666667,11,0,0,0,205,True
duration_unrestricted,2026-03-07,0,1,optimized,1429,61870,1031.1666666666667,11,0,0,0,205,True
duration_unrestricted,2026-03-07,0,1,oracle,1429,61870,1031.1666666666667,11,0,0,0,205,True
duration_unrestricted,2026-03-07,0,2,no_action,1429,61870,1031.1666666666667,11,0,0,0,205,True
duration_unrestricted,2026-03-07,0,2,greedy,1429,61870,1031.1666666666667,11,0,0,0,205,True
duration_unrestricted,2026-03-07,0,2,optimized,1429,61870,1031.1666666666667,11,0,0,0,205,True
duration_unrestricted,2026-03-07,0,2,oracle,1429,61870,1031.1666666666667,11,0,0,0,205,True
duration_unrestricted,2026-03-07,0,5,no_action,1429,61870,1031.1666666666667,11,0,0,0,205,True
duration_unrestricted,2026-03-07,0,5,greedy,1429,61870,1031.1666666666667,11,0,0,0,205,True
duration_unrestricted,2026-03-07,0,5,optimized,1429,61870,1031.1666666666667,11,0,0,0,205,True
duration_unrestricted,2026-03-07,0,5,oracle,1429,61870,1031.1666666666667,11,0,0,0,205,True
duration_unrestricted,2026-03-07,0,10,no_action,1429,61870,1031.1666666666667,11,0,0,0,205,True
duration_unrestricted,2026-03-07,0,10,greedy,1429,61870,1031.1666666666667,11,0,0,0,205,True
duration_unrestricted,2026-03-07,0,10,optimized,1429,61870,1031.1666666666667,11,0,0,0,205,True
duration_unrestricted,2026-03-07,0,10,oracle,1429,61870,1031.1666666666667,11,0,0,0,205,True
duration_unrestricted,2026-03-07,0,20,no_action,1429,61870,1031.1666666666667,11,0,0,0,205,True
duration_unrestricted,2026-03-07,0,20,greedy,1429,61870,1031.1666666666667,11,0,0,0,205,True
duration_unrestricted,2026-03-07,0,20,optimized,1429,61870,1031.1666666666667,11,0,0,0,205,True
duration_unrestricted,2026-03-07,0,20,oracle,1429,61870,1031.1666666666667,11,0,0,0,205,True
duration_unrestricted,2026-03-07,0,40,no_action,1429,61870,1031.1666666666667,11,0,0,0,205,True
duration_unrestricted,2026-03-07,0,40,greedy,1429,61870,1031.1666666666667,11,0,0,0,205,True
duration_unrestricted,2026-03-07,0,40,optimized,1429,61870,1031.1666666666667,11,0,0,0,205,True
